yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
KO,KO,코카콜라,341.57,88.06999969482422,88.85799980163574,85.16349957784017,81.54091676076253,78.44609996795654,12.268168501428143,91.98999786376953,-4.261330862025395,54.638282223795336,1.17,5.36,daily_close,일봉 종가,2026-09-05 15:04 KST,88.1492,0.08992881281959299,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.41,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,0.26,1.67,Finnhub,yfinance,,,2026-09-01,,,,,1.42,10.94,22.87,8.28,25.73,9,7,6,6,12.67,27.02,2026-09-04,4.25,0,0,20,10,8,8,5,0,51,C,30
HD,HD,홈디포,333.32,321.04998779296875,334.6604965209961,337.9673309326172,330.76683197021487,343.90449890136716,-6.645598176647627,431.3699951171875,-25.574334926621127,31.844656093431254,-9.72,0.67,daily_close,일봉 종가,2026-09-05 15:04 KST,320.9197,-0.040581777892104896,4.6,23.05,76.93,23.677645,20.211761,104.3,376.524,5.7,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.9,64.8,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,377.5,425.0,310.0,17.58,-0.69,Finnhub,yfinance,,,2026-09-05,,,,,5.15,-2.96,21.21,10.35,26.35,8,7,4,4,11.63,95.28,2026-09-04,4.25,4,0,20,0,0,2,3,5,34,D,31
NFLX,NFLX,넷플릭스,325.83,78.25,79.30999984741212,75.61316604614258,83.65233294169109,86.8834997177124,-9.936869193532658,133.91299438476562,-41.56653701942612,55.853014484407936,5.54,-4.57,daily_close,일봉 종가,2026-09-05 15:03 KST,,,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,19.39,-7.14,Finnhub,yfinance,,,2026-09-01,,,,,2.25,45.02,18.81,4.72,23.92,7,6,6,6,33.06,132.87,2026-09-04,4.25,0,0,20,0,15,5,3,5,48,C,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1038.6099853515625,1033.1370086669922,1049.8151692708334,988.367083231608,948.0808511352539,9.548672363533866,1152.0699462890625,-9.84835697719278,46.90965862426804,-0.1,3.73,daily_close,일봉 종가,2026-09-05 15:03 KST,,,92.3,14.24,75.96,15.507488,2.7742653,16.9,725.381,42.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.93,26.25,20.0,,yfinance,15.87,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,46.88,,20.0,0.0,1141.65,1325.0,730.0,9.92,17.17,Finnhub,yfinance,,,2026-09-03,,,,,0.17,49.8,20.13,3.16,15.8,18,17,17,17,-22.96,-12.21,2026-09-04,4.25,8,3,16,20,15,10,5,0,77,A,33
TXN,TXN,Texas Instruments Incorporated,293.83,258.44000244140625,266.55499877929685,284.9179977416992,270.31649958292644,239.3794500732422,7.962484817444502,332.2799987792969,-22.222221201744908,28.28749017021228,-9.66,-8.36,daily_close,일봉 종가,2026-09-05 15:04 KST,253.42,-1.9424246997306085,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.2,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,25.54,6.68,Finnhub,yfinance,,,2026-09-02,,,,,0.82,-12.2,32.79,11.06,34.25,23,21,22,22,29.25,31.15,2026-09-04,4.25,0,0,20,16,0,10,3,5,54,C,34
PM,PM,Philip Morris International Inc,278.05,182.52999877929688,188.62350006103514,186.57866668701172,178.49016723632812,174.39990005493163,4.6617565272712085,200.1699981689453,-8.812509142733827,46.90320204065971,-3.71,-0.23,daily_close,일봉 종가,2026-09-05 15:04 KST,183.5,0.5314201650085946,-7.5,158.14,84.17,25.916323,-34.307243,,,10.4,11.42,20.26,0.63 -> 0.57 -> 0.91,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.22,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.25,15.0,0.99,203.8,225.0,175.0,11.65,2.23,Finnhub,yfinance,,,2026-09-05,,,,,,20.26,22.87,8.64,29.15,9,7,7,7,13.32,,2026-09-04,4.25,0,0,0,0,12,0,5,0,17,D,35
WFC,WFC,Wells Fargo & Company,251.55,89.97000122070312,86.87550010681153,86.16316668192546,82.68491687774659,84.99350009918213,5.85515494209996,96.38999938964844,-6.660440097102825,60.667246666864344,3.12,9.76,daily_close,일봉 종가,2026-09-05 15:04 KST,89.97,-1.3567890514332578e-06,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.22,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,11.41,4.4,Finnhub,yfinance,,,2026-09-01,,,,,0.49,13.84,20.13,3.16,16.9,18,17,17,17,-38.73,-49.3,2026-09-04,4.25,8,6,12,20,8,8,3,0,65,B,36
RTX,RTX,RTX Corporation,249.94,200.7899932861328,213.7870002746582,203.99633331298827,194.51883341471355,193.09039978027343,3.9875589436974126,225.49000549316406,-10.95392771533728,21.80147658890087,-9.97,13.18,daily_close,일봉 종가,2026-09-05 15:03 KST,,,28.7,32.79,81.7,37.322186,4.3043656,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.45,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,16.95,13.19,Finnhub,yfinance,,,2026-09-01,,,,,1.3,49.14,34.77,8.99,43.14,9,8,8,8,7.34,-52.12,2026-09-04,4.25,0,0,12,10,15,8,1,5,51,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,168.74000549316406,164.02050018310547,176.3758336385091,174.33983370463054,167.8281499481201,0.5433269361104357,251.02000427246094,-32.778263635908836,61.30258224150585,0.52,-11.75,daily_close,일봉 종가,2026-09-05 15:04 KST,168.6358,-0.061755060905396855,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.18,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,14.44,0.38,Finnhub,yfinance,,,2026-09-04,,,,,,-11.66,36.29,11.36,34.82,23,21,22,22,-46.49,-43.29,2026-09-04,4.25,4,0,20,0,0,0,3,5,32,D,38
LIN,LIN,Linde plc,236.79,477.57000732421875,484.61800079345704,504.15449981689454,502.67408320109047,480.47630004882814,-0.6048774360596009,546.6400146484375,-12.635373458461505,53.66021997752428,-2.53,-6.2,daily_close,일봉 종가,2026-09-05 15:03 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.34,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,14.59,-0.19,Finnhub,yfinance,,,2026-09-02,,,,,2.8,7.72,,,,2,1,1,1,,,2026-09-04,4.25,0,0,16,0,4,5,5,5,35,D,39
IBM,IBM,International Business Machines,234.13,234.88999938964844,234.31349868774413,245.0661651611328,246.21233240763345,262.3230495452881,-10.457735301260113,329.2300109863281,-28.654742413685163,56.611199891791884,-1.01,-13.76,daily_close,일봉 종가,2026-09-05 15:03 KST,,,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.88,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,4.45,3.33,Finnhub,yfinance,,,2026-09-04,,,,,,17.14,36.29,11.36,34.61,23,21,22,22,-43.32,-43.5,2026-09-04,4.25,4,0,20,0,12,0,3,5,44,C,40
AXP,AXP,American Express Company,230.63,326.1600036621094,335.4384994506836,340.52533264160155,326.5354159037272,337.11259979248047,-3.2489429754667376,384.8900146484375,-15.258907415400921,37.969837455619974,-4.33,4.09,daily_close,일봉 종가,2026-09-05 15:03 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.17,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,14.83,2.13,Finnhub,yfinance,,,2026-09-04,,,,,1.83,17.13,20.08,3.06,15.8,18,17,17,17,0.23,117.19,2026-09-04,4.25,4,0,20,5,12,5,5,5,56,B,41
MCD,MCD,McDonald's Corporation,197.95,255.69000244140625,267.1125015258789,270.9966674804688,282.22658411661786,295.9422505187988,-13.601386083544584,341.05999755859375,-25.030785119419065,35.41791598151576,-6.85,-9.5,daily_close,일봉 종가,2026-09-05 15:04 KST,256.0,0.1212396087581832,5.7,25.62,76.43,21.211208,-180.57399,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.91,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,60.98,3.94,31.0,2.44,315.39,407.0,250.0,23.35,0.09,Finnhub,yfinance,,,2026-09-02,,,,,3.72,1.67,22.53,15.72,30.56,8,7,5,5,-5.85,,2026-09-04,4.25,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,181.52000427246094,181.5895004272461,181.81666717529296,188.32350018819173,194.5910001373291,-6.717163617866985,272.8299865722656,-33.467722315640344,52.34115408171714,2.44,-2.17,daily_close,일봉 종가,2026-09-05 15:04 KST,181.47,-0.027547527150716893,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.25,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,34.08,4.98,Finnhub,yfinance,,,2026-09-01,,,,,3.54,18.43,20.56,6.4,39.26,7,6,6,6,-8.62,-46.39,2026-09-04,4.25,4,0,16,0,12,5,5,5,47,C,43
PEP,PEP,펩시코,194.13,137.6300048828125,140.54900054931642,140.18083318074545,145.99574966430663,148.7824998474121,-7.49583786805394,179.3000030517578,-23.24037783586462,48.36285570477993,-1.0,-4.64,daily_close,일봉 종가,2026-09-05 15:04 KST,137.82,0.13804774427587058,137.0,23.3,81.53,18.393421,8.64128,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.3,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,0.0,155.0,183.0,124.0,12.62,0.48,Finnhub,yfinance,,,2026-09-02,,,,,0.13,-4.36,25.77,8.48,25.73,9,7,6,6,-28.62,1.9,2026-09-04,4.25,4,0,20,20,0,10,5,5,64,B,44
AMGN,AMGN,Amgen Inc.,182.21,437.2300109863281,431.4414978027344,388.9321665445963,365.50625076293943,358.44660079956054,21.979120463419434,444.1199951171875,-1.5513789531230975,61.61959896481351,6.39,29.46,daily_close,일봉 종가,2026-09-05 15:03 KST,,,64.9,24.13,85.12,26.884304,19.88344,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.31,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,388.48,457.0,230.0,-11.15,8.95,Finnhub,yfinance,,,2026-09-01,,,,,0.41,6.74,25.03,4.2,14.74,16,15,14,14,7.41,373.42,2026-09-04,4.25,0,0,20,20,4,10,3,0,57,B,45
NEE,NEE,"NextEra Energy, Inc.",180.93,83.43000030517578,84.45799980163574,86.51950009663899,88.97358360290528,87.81060024261474,-4.9886914852371556,97.87999725341797,-14.762972367919222,33.333333277578674,-1.44,-1.99,daily_close,일봉 종가,2026-09-05 15:03 KST,,,53.1,24.14,87.15,18.797754,3.0542574,11.68,161.676,12.4,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.98,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,65.52,4.0,18.0,0.0,98.5,116.0,55.0,18.06,6.77,Finnhub,yfinance,,,2026-09-01,,,,,0.35,-4.52,,,,3,2,2,2,,,2026-09-04,4.25,4,0,12,20,0,10,3,5,54,C,46
DIS,DIS,Walt Disney Company (The),180.41,105.30999755859375,106.58450012207031,101.22900047302247,101.28458366394042,103.96305027008057,1.2956019326231856,124.01000213623047,-15.079432509882498,54.57763569083616,0.38,6.79,daily_close,일봉 종가,2026-09-05 15:03 KST,,,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.42,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,21.39,5.52,Finnhub,yfinance,,,2026-09-03,,,,,,130.44,18.81,6.4,39.26,7,6,6,6,18.49,-73.44,2026-09-04,4.25,4,6,6,0,15,0,5,5,41,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,613.780029296875,611.9309997558594,554.7606694539388,517.1165003458659,536.0712507629395,14.49597948469349,639.4500122070312,-4.014384614922053,63.306045707991345,3.33,27.33,daily_close,일봉 종가,2026-09-05 15:04 KST,611.5,-0.3714733598430894,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.31,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,2.87,3.16,Finnhub,yfinance,,,2026-09-01,,,,,3.63,7.16,25.03,4.56,15.92,16,15,14,14,36.34,-2.46,2026-09-04,4.25,0,0,12,0,4,5,3,0,24,D,48
ABT,ABT,Abbott Laboratories,153.99,108.33000183105469,111.8935001373291,101.91349983215332,97.99016660054525,106.3054499053955,1.904466730032085,140.22000122070312,-22.74283205821279,44.91525323900428,0.48,21.49,daily_close,일봉 종가,2026-09-05 15:03 KST,,,-47.5,26.29,81.89,36.911392,3.9489453,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.33,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,72.73,4.41,25.0,1.3,119.4,135.0,103.0,10.22,-0.22,Finnhub,yfinance,,,2026-09-01,,,,,,6.82,25.03,4.81,15.92,16,15,14,14,47.47,-17.9,2026-09-04,4.25,0,0,12,0,4,0,5,5,26,D,49
UNP,UNP,Union Pacific Corporation,152.51,289.6199951171875,299.385498046875,288.5998336791992,273.1100840250651,260.2784008026123,11.273157597440076,310.6199951171875,-6.760672310253993,35.52927650781615,-1.2,8.46,daily_close,일봉 종가,2026-09-05 15:03 KST,,,6.6,19.51,91.32,23.694984,8.954079,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.96,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,2.22,329.25,375.0,245.0,13.68,1.49,Finnhub,yfinance,,,2026-09-01,,,,,3.59,7.07,35.32,8.67,38.21,9,8,8,8,-32.91,3.28,2026-09-04,4.25,4,0,20,0,4,5,5,0,38,D,50
HON,HON,Honeywell International Inc.,145.11,209.61000061035156,221.2604995727539,230.31700083414714,231.9717322031657,229.74376327514648,-8.76357311196398,260.1363525390625,-19.423026207428588,24.380150624551177,-14.87,-2.92,daily_close,일봉 종가,2026-09-05 15:04 KST,209.8,0.0906442388699014,263.9,12.77,84.61,8.36061,3.6508968,46.58,185.369,4.3,-1.51,-6.78,16.94 -> 17.42 -> 14.72,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,1.34,36.14,2.8,,yfinance,5.43,10.0,False,10.0,yfinance dividend history,Industrials,Conglomerates,64.52,4.08,22.0,2.02,264.09,303.0,186.0,25.99,1.8,Finnhub,yfinance,,,2026-09-01,,,,,0.03,-6.78,35.32,8.99,34.77,9,8,8,8,-76.33,-59.39,2026-09-04,4.25,12,0,20,20,0,10,1,5,68,B,51
PFE,PFE,"Pfizer, Inc.",143.68,28.450000762939453,27.794999885559083,25.869333267211914,26.240083312988283,26.164750003814696,8.734082147895847,30.190000534057617,-5.763496986875685,65.67460531989394,6.32,11.13,daily_close,일봉 종가,2026-09-05 15:03 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.05,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,,,2026-09-01,,,,,,91.72,26.88,4.81,15.92,16,15,14,14,-32.18,-68.6,2026-09-04,4.25,4,6,6,0,15,0,1,0,32,D,52
COP,COP,ConocoPhillips,131.26,134.25999450683594,130.83500022888182,118.60633354187011,120.49700056711832,112.73725032806396,19.091067163817694,137.1999969482422,-2.142858969971659,64.36534993541483,14.16,11.96,daily_close,일봉 종가,2026-09-05 15:04 KST,134.5,0.1787617331921181,107.0,11.47,87.4,16.662304,2.3402026,14.18,35.639,35.5,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,2.5,43.65,3.36,,yfinance,-13.95,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas E&P,70.97,4.36,24.0,0.0,143.83,189.0,126.0,7.13,6.71,Finnhub,yfinance,,,2026-09-02,,,,,0.16,-16.28,,,,3,2,2,2,,,2026-09-04,4.25,8,3,12,20,0,10,3,0,56,B,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,204.4499969482422,212.26699981689453,214.3936663309733,222.0788330078125,236.23395050048828,-13.454439332241702,287.3900146484375,-28.859742326696818,33.14539814784045,-8.46,-5.43,daily_close,일봉 종가,2026-09-05 15:03 KST,,,0.0,19.34,81.42,17.282333,-15.422041,,,8.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.45,41.0,5.0,,yfinance,8.3,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,68.29,4.2,33.0,0.0,253.76,290.0,191.0,24.12,1.76,Finnhub,yfinance,,,2026-09-05,,,,,,-5.25,22.53,15.72,30.56,8,7,5,5,-23.29,,2026-09-04,4.25,8,0,0,0,0,0,3,5,16,D,54
CRM,CRM,세일즈포스,124.31,259.2300109863281,220.91699905395507,185.90683314005534,184.072500483195,200.74655059814452,29.1329839610824,367.8699951171875,-29.53216776928256,88.15967753158183,34.5,51.67,daily_close,일봉 종가,2026-09-05 15:03 KST,,,118.9,233.06,87.56,24.204483,5.559058,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.68,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.29,54.0,0.44,270.84,475.0,160.0,4.48,34.54,Finnhub,yfinance,,,2026-09-05,,,,,0.2,36.28,36.29,11.36,34.82,23,21,22,22,-33.3,-51.06,2026-09-04,4.25,4,0,16,20,15,10,1,5,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,443.510009765625,428.74550170898436,420.3556335449219,410.86600596110026,430.10238510131836,3.1173100007683594,533.7275390625,-16.903292915209768,68.94967543712323,8.65,9.95,daily_close,일봉 종가,2026-09-05 15:03 KST,,,17.7,37.57,90.91,26.242283,4.216742,14.26,42.98,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.87,23.49,3.88,,yfinance,4.97,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,85.29,4.67,20.0,-2.95,519.3,553.0,485.0,17.09,0.84,Finnhub,yfinance,,,2026-09-04,,,,,1.48,33.46,20.08,3.06,16.9,18,17,17,17,30.69,37.8,2026-09-04,4.25,0,0,12,10,15,8,1,5,51,C,56
SYK,SYK,Stryker Corporation,118.0,303.1300048828125,329.3519989013672,325.58700002034504,322.32533365885416,338.45165023803713,-10.436245570196656,403.5299987792969,-24.880428766188523,30.165363893935066,-10.59,-1.85,daily_close,일봉 종가,2026-09-05 15:03 KST,,,44.1,40.17,82.76,34.26455,5.177652,16.51,64.391,9.4,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.16,36.06,3.52,,yfinance,6.25,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,82.35,4.32,25.0,5.21,382.72,465.0,315.0,26.26,-1.88,Finnhub,yfinance,,,2026-09-01,,,,,0.78,0.9,25.03,4.2,14.74,16,15,14,14,36.89,23.28,2026-09-04,4.25,0,0,16,16,0,10,3,5,50,C,57
LMT,LMT,Lockheed Martin Corporation,117.81,525.280029296875,572.5489990234375,548.982666015625,554.8886678059896,556.8599011230468,-5.671062283795824,676.7000122070312,-22.37623469464789,20.991541973145075,-10.66,0.05,daily_close,일봉 종가,2026-09-05 15:03 KST,,,443.8,19.77,76.51,21.087822,14.990818,89.17,234.238,10.5,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.63,50.33,13.8,,yfinance,5.4,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,46.43,3.43,19.0,7.14,632.95,756.0,503.0,20.5,10.62,Finnhub,yfinance,,,2026-09-05,,,,,0.05,-11.68,35.32,8.64,34.77,9,8,8,8,-40.29,73.5,2026-09-04,4.25,4,0,20,20,0,10,1,5,60,B,58
MDT,MDT,Medtronic plc.,101.56,94.16999816894531,91.7284999847412,85.61766637166342,83.7978333791097,89.7202498626709,4.959580822707653,105.3499984741211,-10.612245341343895,60.555895141446,8.04,17.35,daily_close,일봉 종가,2026-09-05 15:04 KST,92.74,-1.518528402623344,18.3,25.7,89.1,23.034851,2.2237175,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.06,76.14,2.88,,yfinance,1.96,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,64.71,4.21,25.0,5.25,98.44,121.0,78.0,4.53,1.09,Finnhub,yfinance,,,2026-09-01,,,,,1.26,13.14,26.88,4.81,15.92,16,15,14,14,-14.3,-53.77,2026-09-04,4.25,4,3,6,10,8,8,3,5,47,C,59
